cluster1, cluster2, core, core_max, core_median, accessory, accessory_max, accessory_median
22,25,0.028332600679957996,0.0294877317751,0.02836459917612294,0.4186795949873531,0.483935862777,0.41712870358499743
22,26,0.010233065220714875,0.0113861327344,0.010232982852447559,0.23746564114861318,0.311900446798,0.23526603077337171
22,27,0.027670291767765975,0.0293860352085,0.027652745566871917,0.39766744833647805,0.450830090873,0.39755126568676724
22,28,0.01583259972863933,0.0171605598243,0.015848925523890944,0.3022238723246556,0.380464502204,0.29907153577001033
22,29,0.028299623705007312,0.0296836630553,0.02829790893458417,0.41259808527560204,0.465862346189,0.41195468823141945
22,30,0.015887967330442603,0.0173525897692,0.015891460954825354,0.33744035818505386,0.380429747364,0.33611943619749174
22,31,0.026311480728241268,0.0277207144705,0.026279399676457205,0.3622056939944247,0.437595983178,0.36055124870344313
22,32,0.010415259373040723,0.0117824367631,0.010372715666089993,0.2782452659952595,0.360861450706,0.2772001853887004
22,33,0.02547050631060692,0.0267912013626,0.025487726204971417,0.3903022422274776,0.456333690017,0.3885581849498356
22,34,0.010101033406876724,0.0113077531911,0.010119906610413065,0.24895427188284563,0.366858716765,0.2459491974124819
22,35,0.015010093397196519,0.0163123787741,0.014997899175543894,0.3209546193988826,0.386611133973,0.3213138174147058
22,36,0.010117314039952256,0.0113056012029,0.01008276070113645,0.29456843515256853,0.350177943411,0.29190293106209453
22,37,0.024590475945565304,0.0260826436056,0.024621525439237235,0.35966197651970505,0.428096772777,0.3585462250732654
22,38,0.026324030133645978,0.0278537871673,0.026340908628071036,0.38187472209633905,0.444387080275,0.37829125459023294
23,24,0.012843580827530225,0.0145450504767,0.012920718368586215,0.31346692097865286,0.411564427432,0.3096811355177541
23,25,0.027310103888276184,0.0292259463363,0.02730429749675395,0.419619866765255,0.484615846215,0.4185085836935857
23,26,0.013442513915557685,0.0149265797248,0.013447572160258936,0.31307185187777115,0.370885221632,0.31203015815577695
23,27,0.028639185469298424,0.0299948676258,0.028649463314856738,0.3982942725423397,0.452034902188,0.39741864730123766
23,28,0.008882650484109578,0.0103718876132,0.008875707275942335,0.3081654802550947,0.379236194039,0.3061355155034522
23,29,0.028157881877845105,0.0304419814381,0.028128289112890392,0.39285329214952425,0.448613529885,0.39184994948962615
23,30,0.016516177526518943,0.0178082238924,0.016536692300148537,0.328247365527621,0.401839154258,0.3277301278838988
23,31,0.024603671100683695,0.0261786051994,0.02458425304181322,0.37187071247803594,0.455180395464,0.36898513925411647
23,32,0.013610952299959964,0.0147835553792,0.01358810942336619,0.3142464013084285,0.380166510518,0.3123175925754007
23,33,0.023925166060846836,0.0256584708737,0.023909619371298096,0.3987106733600994,0.454896002982,0.3980812034323449
23,34,0.01251655560539683,0.0139601569526,0.012512419896400118,0.3281811215745914,0.414222984306,0.3252601686584667
23,35,0.00840378096486541,0.00988759480542,0.008402783980279938,0.29017182648302237,0.365005942211,0.2882729996265331
23,36,0.014235617900722853,0.0159600349341,0.014239245010326751,0.3355631447217462,0.395132072474,0.3337344740205917
23,37,0.025059399999705065,0.0265109603143,0.025057688593914107,0.33533337415318787,0.393528084405,0.33467641702905454
23,38,0.02477406660366734,0.0262856290977,0.024806050603462804,0.3810059655365193,0.459242141789,0.378442716741128
24,25,0.02810116353235663,0.0293172762951,0.02816225946865114,0.4003764866082509,0.481667436588,0.39664418936600565
24,26,0.008299092691484105,0.00976771085166,0.008354458940973641,0.24061050563585873,0.338970334453,0.23744636590522183
24,27,0.028586243216900405,0.0297311717115,0.028716235563778558,0.3989679751515771,0.474960493528,0.39654998825202215
24,28,0.014661025847451955,0.0161273606899,0.014785170277703874,0.3155741831860759,0.423640155042,0.30962342154677225
